9.774923,9.419419
37.608084,37.227429
38.693871,37.816181
35.456088,34.977803
41.317973,40.393855
59.48015,58.958166
63.96942,62.740218
74.84585,74.394095
74.319707,73.864809
101.675167,101.224815
103.397405,102.953803
106.907277,106.378825
24.263734,23.700703
50.090194,49.500017
67.759652,67.243984
77.486498,77.050265
45.251607,43.853117
59.957113,59.447076
85.239616,83.951576
64.059169,63.633278
73.52017,73.040698
22.086942,21.762068
80.835691,80.326781
70.304748,69.964629
98.072825,97.423533
101.095557,100.576539
78.207258,77.628621
28.217625,27.649343
22.543545,21.753998
34.158103,33.412021
36.731088,36.49051
54.846945,54.387304
55.756494,52.315342
206.317697,205.800909
40.277744,39.733977
34.31528,33.834955
39.587073,39.080851
42.196082,41.701513
30.486283,28.710966
34.677106,34.340917
77.928275,77.418789
61.435409,61.066934
49.632862,49.019947
56.305464,55.827714
34.739308,34.450964
62.363684,62.10067
85.426253,84.969892
103.319679,102.875854
116.09799,115.616325
138.213153,137.640868
147.256327,146.773277
179.73878,179.288573
176.721034,176.283787
181.88747,181.500263
145.545224,145.073662
124.06857,123.622521
111.294318,110.833209
129.790993,129.347081
113.805503,113.350719
86.473879,85.978164
51.016921,48.333439
15.656016,14.008455
43.881548,43.388847
68.412662,67.908354
97.873951,95.434916
130.775003,129.298383
92.136741,90.487631
158.555602,158.100599
148.250373,147.829135
186.912634,186.484636
185.912372,185.50497
166.430721,166.00899
131.964659,131.481502
147.640195,147.014682
95.688566,95.195399
62.648612,62.221543
62.892222,62.410564
38.371139,38.109886
39.211638,38.995277
66.289279,65.744162
52.122522,51.888795
100.474438,100.007866
127.486435,126.92467
132.80151,132.239966
150.423919,149.971899
149.808431,149.369958
115.263521,114.827146
115.962859,115.521452
166.695202,166.209679
143.089232,142.604112
132.872597,130.465732
189.303312,188.742617
189.801241,189.206188
191.246559,190.747241
206.18508,205.624472
184.148903,183.683119
197.998119,197.476133
217.197111,216.744824
171.620905,171.136327
309.310227,308.8446
134.033003,133.54191
91.270927,90.774473
69.389045,64.804386
73.769872,73.323645
52.768321,52.505399
62.804008,62.612598
72.939287,72.715262
126.33487,125.910348
123.076701,122.719361
135.479672,135.003643
123.641964,123.086073
127.159646,126.70294
87.767602,87.258641
103.073577,102.504593
55.883127,55.520823
75.188547,74.714841
70.198782,69.741345
130.328806,129.77684
135.387657,134.907156
131.278131,130.734738
132.814343,132.297589
178.011362,177.519746
140.580593,140.073854
145.304326,144.34581
120.69009,120.197907
126.28735,125.788388
127.93128,122.678973
54.572974,54.28774
95.854677,95.398746
99.295163,98.760958
112.150034,111.73424
84.751388,84.481784
126.478517,126.03195
140.283974,139.859566
142.774188,142.350021
58.041849,57.810064
163.767184,163.275734
154.385005,153.946132
54.145469,53.941394
58.065861,57.747876
97.52677,97.070913
24.793306,24.265727
175.651042,175.205705
179.955291,179.491664
178.211243,177.843642
178.955633,178.556211
179.533752,179.136836
173.159648,172.727007
190.653852,190.176779
188.524613,188.156835
180.111868,179.681288
160.840688,160.400366
47.778175,47.559251
64.474033,64.272538
95.877119,95.577995
113.365145,112.989167
130.900354,130.410689
126.756462,126.305816
131.217081,130.797711
129.829004,129.432469
120.685415,120.305244
132.798288,132.424484
34.452471,33.921939
34.728007,33.521339
22.61988,22.141229
120.293275,119.750226
115.043925,114.728349
174.915766,174.420964
280.420281,279.872137
253.243973,252.657886
316.86568,316.398319
264.842282,264.286167
209.301251,208.741225
201.184227,200.605316
194.269126,193.789924
439.75887,439.312878
444.738106,444.318365
422.767921,422.321953
140.170687,139.628085
133.430305,133.010752
144.088151,143.644964
140.539745,140.071854
116.834198,116.35134
130.838588,130.33876
119.05095,118.600908
137.599882,137.193901
132.955894,132.523312
134.308758,133.796881
118.758812,118.277333
106.485468,105.974165
115.637214,115.177482
106.065956,105.658037
93.88227,93.340355
42.960355,42.71621
84.135093,83.616704
77.687448,77.223794
63.644523,62.67675
41.237943,40.2178
41.526656,40.739634
79.738715,79.256158
59.733789,58.832031
110.865874,110.387106
114.664013,114.195763
167.110393,166.643589
147.98537,147.597798
139.565585,139.063263
158.211964,157.762252
128.222022,127.685656
130.981274,130.575047
120.795988,120.319717
76.43803,76.000081
84.36658,83.704304
76.939516,73.895799
30.375299,30.142936
65.591053,65.324624
98.564026,98.090226
48.196089,45.154851
156.655828,145.349779
201.958427,190.45316
209.962166,198.438873
165.61769,160.427181
192.981651,181.698029
171.273847,167.522694
152.002578,148.473884
81.514229,81.188307
93.23575,92.806449
75.718816,75.252197
25.790059,25.366099
11.922932,11.627625
101.559209,100.997197
109.647243,108.420133
110.806283,110.469867
81.823127,81.609964
122.918562,122.470394
122.266639,121.817134
140.688204,140.257686
108.984863,108.428355
146.207118,145.775454
99.486936,99.019488
27.882971,27.33837
76.337068,75.87009
89.051634,88.745753
97.182213,96.918937
126.220653,125.784542
130.411295,130.000611
44.909616,44.720699
128.68196,128.183091
119.96871,119.546485
119.656941,119.192562
133.096373,132.633922
41.131534,40.827189
21.804751,21.545394
33.786038,32.290622
45.912984,45.704388
30.108261,29.905691
86.81551,86.426043
92.143923,91.463055
105.1586,104.708463
139.634672,139.202367
54.832588,52.636501
112.674178,112.290111
112.197193,111.83889
47.993082,47.768722
90.482901,90.031488
52.679671,52.213788
19.315235,19.093146
28.374192,27.909688
72.396734,71.947194
31.256166,31.100349
120.923018,120.425003
120.691885,120.256792
49.883164,49.651134
115.261585,114.805924
116.335158,115.943009
134.29716,133.860622
113.435421,113.002777
133.289201,132.80912
64.359527,63.883685
68.308537,67.833533
54.910416,53.412358
49.253048,49.005585
94.235071,93.747367
87.528711,87.097594
70.808647,70.474232
97.977949,97.579941
118.656646,118.23677
100.718642,100.250338
102.751875,102.278105
103.561099,103.121593
161.216244,160.675673
169.748994,169.246885
179.820394,179.367803
134.674038,134.347469
179.34348,178.889795
218.858674,218.418101
170.552835,168.154778
248.075312,247.68342
152.060276,151.613349
57.328516,57.066601
176.765516,176.30855
43.882984,43.646412
67.761084,67.280411
53.654253,53.242143
22.783134,22.363667
86.257954,85.97789
92.250891,91.959098
194.576798,194.047496
189.041608,188.663134
188.03417,187.639302
237.990215,237.547108
175.546733,175.087912
52.92048,52.692778
174.471645,174.079442
198.541235,198.088959
257.543933,257.111249
49.803327,49.322844
48.945178,48.550214
62.841371,62.405829
