3.42107,2.66795
6.504375,5.953461
7.681429,6.849123
9.809466,9.180554
8.868118,8.170458
8.881219,8.267192
22.852574,22.255548
29.253756,24.76367
18.2373,17.264568
11.333016,10.713073
7.50672,6.842773
14.753248,14.05249
7.837909,7.442525
12.932467,12.495224
18.152656,17.569141
1.168741,0.92959
1.84843,1.609712
11.168405,10.531806
14.823122,14.254615
1.623265,1.385263
8.060899,7.417457
36.654532,35.885514
23.489271,23.142734
35.367467,33.164702
36.289807,35.635848
16.697673,16.098355
26.841688,25.881539
33.078977,32.462876
28.171491,27.549646
39.116246,38.587044
30.016688,29.100549
20.462789,19.641183
58.55196,58.030014
79.518625,78.721304
55.786559,55.219927
65.990842,65.490693
15.32008,14.716931
16.649069,16.086361
11.741462,11.461334
22.505205,21.920555
23.767097,23.209736
13.794025,13.149599
8.36757,7.794234
25.485045,24.882849
47.28863,46.751404
37.195407,36.516487
30.433428,29.73163
19.840984,19.382229
14.146807,13.490602
17.935815,17.375473
25.072273,24.585749
10.381008,9.820744
22.297275,21.806472
7.674241,7.151776
2.060325,1.806508
2.106201,1.882749
19.810808,19.242867
23.661962,23.214728
14.680902,14.141109
14.353436,13.862823
10.45727,9.981975
18.530135,17.713908
30.670306,30.121008
49.950157,49.379674
25.421051,24.919111
36.196171,33.148813
2.101888,1.790455
21.082624,20.571855
15.919686,15.473057
35.916648,35.388026
7.535964,7.152482
1.57831,1.35946
31.416894,30.833569
23.323938,22.739689
43.454139,42.97498
30.803195,30.116922
34.279506,32.53977
5.544736,5.111695
19.008037,18.308886
11.029986,10.492856
20.450246,19.904005
25.928184,25.439423
2.469313,2.038824
13.29335,12.871671
17.210253,16.73294
12.950103,12.538377
68.533973,67.973865
74.417924,73.913401
23.348818,22.813874
42.344145,41.820575
21.362695,20.901287
46.427307,45.951748
62.374903,61.837815
51.42404,50.986093
38.713484,38.20802
16.406408,15.848316
8.292022,7.775982
21.664514,21.098638
17.090788,16.461147
30.312075,29.824517
4.320311,3.986026
8.805764,8.233224
1.683403,1.435442
16.386374,15.68408
14.457667,13.955269
16.542445,15.976726
8.490789,7.964222
8.724184,8.151811
1.715358,1.498506
51.750328,51.244601
45.879931,45.437493
23.214847,22.706354
20.621102,20.072335
17.537736,17.072018
2.112607,1.763694
10.359667,9.792993
15.622633,15.13697
5.045638,4.553951
7.018952,6.518979
8.512328,7.845832
17.937435,17.394069
23.031289,22.48618
10.767784,10.107073
11.768166,11.3016
8.440363,7.856181
1.096748,0.738431
4.491549,4.140159
2.24959,1.973691
10.139527,9.712688
12.507945,11.873541
1.6193,1.343187
7.207784,6.677136
2.406007,1.97584
12.556598,11.886611
14.175892,13.553674
8.75624,8.284212
8.984448,8.528683
0.941838,0.758388
9.640109,9.123599
10.26909,9.760957
4.274128,3.788759
17.232376,16.715744
35.510507,34.581988
36.601453,36.084623
13.64377,12.896814
13.431583,12.978585
22.943075,22.449147
24.001584,23.514323
41.806899,41.327978
3.094023,2.692556
12.415455,11.724777
13.062835,12.433461
21.631114,21.018984
1.594715,1.358273
9.674142,9.032953
9.092072,8.59324
3.345876,3.081982
14.251723,13.728628
23.496016,22.970521
2.733605,1.840038
9.857607,8.820765
6.452755,6.095196
10.320371,9.820541
9.555748,9.001038
8.660165,7.946386
