88.846918,87.518024
42.951675,42.001533
43.592618,42.470255
45.721712,44.682129
42.456863,41.469253
106.614941,33.235339
59.639087,56.765542
58.523799,57.15608
26.740257,25.662923
35.060733,34.062689
33.247553,32.401514
48.913893,46.475508
66.130468,62.940259
81.446711,73.838155
57.284549,56.373472
14.420152,12.797433
47.080514,44.013739
64.294712,62.962391
60.540721,59.955498
56.773699,55.158036
73.040165,69.815516
53.49226,52.551403
32.51178,30.366611
74.197014,71.015903
39.422284,32.990311
56.517094,54.330222
58.682146,54.722667
31.708516,30.772845
100.436412,95.885944
98.920128,96.479225
93.501524,87.077962
95.247835,89.84462
54.554115,53.674264
71.303356,70.654193
96.213222,95.307623
105.576051,104.757265
91.545263,90.604371
116.788399,114.815361
25.991443,24.84517
49.842983,40.857796
60.728601,57.563579
71.457666,62.44609
70.907326,69.503073
16.078008,14.268717
112.083662,111.150557
91.914803,90.532196
159.017281,156.651459
93.637366,90.050282
122.748028,111.237011
40.477449,39.591692
40.243204,37.342031
63.998227,62.047643
72.913222,63.995764
44.385329,40.722886
48.514597,47.701759
18.536988,17.618502
47.534082,37.227301
71.46009,70.2158
67.756359,60.330995
56.619484,56.056197
31.940215,31.042151
115.254431,100.233382
123.399327,113.457109
107.554026,94.11675
91.075149,89.207713
98.467746,96.610361
52.124726,49.015196
63.489054,56.882978
84.696849,82.796371
78.219214,75.982322
79.279694,78.265016
70.232166,65.543371
73.053467,70.106156
50.580864,47.703993
85.117011,81.786153
52.825005,48.974195
89.625157,85.789105
98.163159,97.400703
97.830673,97.094904
97.851972,96.576503
95.790183,94.305721
122.826068,121.962675
141.350109,140.903973
133.647004,133.280531
135.470664,134.727329
141.920629,141.115966
135.200241,134.7343
128.664613,128.294677
128.605734,128.188433
130.476346,130.011227
134.403318,133.986544
82.657267,71.85837
83.144389,71.154458
89.710605,81.197331
99.377538,98.521579
93.550122,80.363393
51.970979,51.272852
66.488341,65.614896
64.30423,63.439601
79.584326,79.036592
70.372622,69.565323
39.615741,38.648154
32.417117,27.092685
76.578178,70.075232
76.104462,68.434482
75.793929,74.577972
19.371051,18.477617
27.013081,26.151171
163.821579,162.403739
165.023584,164.595488
159.750482,157.422283
92.004187,91.186594
96.724246,91.861896
55.83265,46.710836
50.770753,49.78798
81.27127,79.632606
80.936424,78.293759
77.845033,74.077787
35.359761,34.438019
32.665301,20.037937
50.388115,40.01513
39.751273,38.908383
57.962419,55.423691
17.750734,16.852843
13.488932,12.605185
33.336543,27.736742
47.414907,46.603369
43.531513,41.783889
9.801285,9.142676
24.975224,24.019525
18.375729,7.370994
45.852931,44.991019
37.500411,36.557217
38.601946,36.854658
27.14534,26.311429
28.664659,27.768624
19.823303,16.782763
27.157519,25.666588
44.852664,43.437827
30.768867,29.855806
43.288036,42.326954
45.855102,39.046188
69.706463,68.849649
89.891704,65.161943
71.750205,71.299795
47.888246,46.480405
57.103053,55.436432
10.474825,9.593429
19.897008,19.08428
27.383368,26.543184
37.496032,37.282829
25.334238,24.647602
85.568334,84.697173
96.788243,95.841349
101.02652,100.110342
78.474987,77.052389
80.105473,70.729344
67.228658,65.377032
97.720833,94.912049
85.826858,66.342439
23.991755,23.210266
40.532295,40.339945
55.165187,54.334083
41.983151,41.74814
43.806043,43.351179
25.642867,24.806409
31.068166,28.890937
64.692469,61.543744
62.347835,61.141736
53.903429,45.551545
19.36494,18.67988
21.740566,20.808418
12.250379,10.15869
32.452536,31.265313
58.54442,46.89338
57.93237,55.873542
9.288234,8.635967
55.676731,51.262903
126.516589,120.149224
132.446787,126.499376
114.256587,112.927516
173.565516,173.125805
36.473244,36.215188
48.951318,47.843605
47.834479,41.041774
66.247053,59.220568
75.028552,74.018347
63.325759,61.170526
89.856592,86.495947
82.340252,75.333953
89.491688,78.483574
115.426587,108.257796
96.400059,80.477816
32.100287,31.391901
53.400409,52.562494
70.714454,69.010702
54.561994,53.580245
74.009619,72.746989
16.922349,15.097249
25.735631,18.049966
55.975064,55.101011
53.893003,48.914106
13.713561,13.554956
29.122497,28.903443
46.472924,45.656841
65.16638,62.505186
48.108562,47.654875
49.360702,48.970058
47.443227,47.105245
181.500811,180.482714
175.835532,175.375282
40.895227,40.696783
169.701308,168.115871
198.909467,192.962546
32.552382,31.655299
98.576008,94.951159
99.670088,92.311994
101.189736,93.733468
100.007135,98.734735
17.439112,16.775437
182.619969,173.655531
186.485866,180.454249
185.98866,179.325852
188.750504,182.627497
184.71874,183.04303
14.92628,14.341983
57.262171,56.47087
51.970415,51.143856
43.926569,43.199703
35.950395,35.566672
34.678622,33.804039
41.642088,40.388565
58.338905,56.438042
43.541363,42.702712
24.407228,23.744165
63.699901,63.24872
24.432364,23.83008
80.984019,79.796426
36.728136,34.073336
36.658629,34.652146
50.758279,49.15397
15.732708,14.935895
12.887957,12.04638
43.137921,37.30061
49.428659,41.920926
36.440734,33.045241
26.328159,25.417462
23.178882,22.285792
60.880028,59.941842
71.542522,70.436158
63.091564,60.579938
28.099351,27.204635
31.321552,29.58679
69.628703,66.924984
70.603247,69.295181
48.329192,47.60041
126.699092,126.231822
73.139252,71.227594
16.518156,10.829408
36.273204,35.259404
19.601576,18.776719
11.880281,11.323924
17.031143,16.402966
37.539067,33.525
40.689177,39.352277
44.49958,40.061592
19.813856,17.593361
29.103117,28.036348
66.796946,63.854726
41.02783,40.700843
75.865279,74.482407
84.883268,84.487897
55.245443,54.827167
68.235816,67.936663
84.322296,83.865854
89.506838,89.0318
111.861483,111.414103
116.107336,115.722603
10.768299,10.042902
15.900588,15.079333
14.048454,13.194926
30.326322,29.331227
21.843024,20.933342
64.543518,62.56986
19.596468,18.781189
14.770865,13.963309
13.879576,13.098228
9.45179,8.716238
18.817606,17.403547
122.675112,121.777354
128.911263,128.124726
119.274204,118.888649
90.00569,89.574398
89.759781,89.387375
25.660291,24.980221
33.418488,32.775995
72.837416,44.824915
94.031041,93.540872
54.973828,54.211375
42.901526,41.942079
44.856637,42.857256
29.20299,28.460158
28.764094,27.076196
29.115916,28.186562
30.889817,27.577603
28.648723,27.582105
28.936904,26.596181
37.689402,36.755943
31.202551,29.860564
27.951813,27.058586
29.430998,28.654589
22.745349,21.904741
25.208592,21.343568
36.656925,30.813013
16.13218,12.366702
